Time ,UVO HHWS Temp,UVO HHWR Temp,UVO HHW ret Flow ,UVO CHWS Temp,UVO CHWR Temp,UVO CHW Ret Flow
4/12/19 1:00 AM,180.76,131.61,54.81,44.36,51.79,821.13
4/12/19 12:00 AM,187.05,134.08,57.78,44.43,52.14,894.7
4/11/19 11:00 PM,191.21,142.66,65.14,44.49,52.37,"1,010.31"
4/11/19 10:00 PM,186.43,145.11,63.5,44.09,52.74,"1,055.36"
4/11/19 9:00 PM,191.59,143.54,60.15,44.35,53.13,"1,142.62"
4/11/19 8:00 PM,190.19,145.49,64.43,44.35,53.55,"1,263.47"
4/11/19 7:00 PM,191.37,145.5,63.29,44.35,53.47,"1,290.12"
4/11/19 6:00 PM,191.55,146.87,63.6,44.35,53.47,"1,265.30"
4/11/19 5:00 PM,190.66,145.03,66.97,44.35,53.47,"1,305.82"
4/11/19 4:00 PM,181.44,142.55,65.62,44.35,53.47,"1,375.30"
4/11/19 3:00 PM,184.78,141.18,50.13,44.35,53.47,"1,328.96"
4/11/19 2:00 PM,184.4,147.94,59.35,44.35,53.47,"1,354.55"
4/11/19 1:00 PM,190.3,145.72,61.51,44.42,53.32,"1,342.22"
4/11/19 12:00 PM,190.47,143.34,71.33,44.55,53.28,"1,285.48"
4/11/19 11:00 AM,190.2,143.61,74.72,44.44,52.74,"1,137.00"
4/11/19 10:00 AM,189.42,145.21,83.32,44.28,52.27,999.33
4/11/19 9:00 AM,189.06,142.19,99.82,44.42,52.01,893.92
4/11/19 8:00 AM,189.39,137.15,99.26,45.4,51.29,757.95
4/11/19 7:00 AM,184.52,126.95,84.82,44.04,51.08,660.85
4/11/19 6:00 AM,180.13,133.34,62.4,44.04,51.32,659.95
4/11/19 5:00 AM,181.64,134.16,56.57,44.1,51.65,717.5
4/11/19 4:00 AM,181.55,131.82,53.95,44,51.49,690.55
4/11/19 3:00 AM,183.46,134.28,50.33,43.92,51.89,755.25
4/11/19 2:00 AM,183.75,133.5,47.03,43.92,51.85,784.66
4/11/19 1:00 AM,181.33,131.29,52.32,43.92,51.74,849.28
4/11/19 12:00 AM,180.14,132.67,59.8,43.82,52.33,961.92
4/10/19 11:00 PM,189.36,139.2,63.42,44.13,52.39,"1,066.01"
4/10/19 10:00 PM,190.53,140.08,71.79,44.13,52.57,"1,124.33"
4/10/19 9:00 PM,189.99,141.03,65.79,44.13,52.9,"1,192.70"
4/10/19 8:00 PM,182.73,145.3,65.32,44.13,53.25,"1,300.79"
4/10/19 7:00 PM,183.29,146.8,62.89,44.03,53.34,"1,381.41"
4/10/19 6:00 PM,189.9,143.81,55.93,43.95,53.4,"1,420.80"
4/10/19 5:00 PM,191.46,144.57,61.06,43.95,53.4,"1,412.72"
4/10/19 4:00 PM,182.3,141.56,59.66,43.95,53.4,"1,454.09"
4/10/19 3:00 PM,188.31,143,53.37,43.95,53.4,"1,426.08"
4/10/19 2:00 PM,189.09,143.38,62.8,44.16,53.4,"1,404.26"
4/10/19 1:00 PM,185.54,139.19,62.3,44.46,53.4,"1,321.61"
4/10/19 12:00 PM,190.67,142.56,62.78,44.46,53.4,"1,273.36"
4/10/19 11:00 AM,189.49,140.8,70.51,44.47,53.23,"1,148.58"
4/10/19 10:00 AM,189.85,138.93,79.02,44.2,52.77,"1,030.75"
4/10/19 9:00 AM,190.17,141.56,84.63,44.24,52.07,858.86
4/10/19 8:00 AM,189.44,141.13,102.1,44.16,51.45,742.76
4/10/19 7:00 AM,187.8,134.83,97.31,44,51.59,665.29
4/10/19 6:00 AM,190.16,139.52,77.1,44.44,51.54,661.67
4/10/19 5:00 AM,182.37,141.65,70.51,44.36,51.07,661.79
4/10/19 4:00 AM,190.29,141.92,63.34,44.17,51.12,613.6
4/10/19 3:00 AM,191.06,145.21,65.51,44.17,51.55,640.23
4/10/19 2:00 AM,181.32,139.02,61.51,44.17,51.55,680.93
4/10/19 1:00 AM,187.98,131.34,59.71,44.08,51.76,769.44
4/10/19 12:00 AM,190.07,133.63,62.12,43.93,52.12,874.5
4/9/19 11:00 PM,190.16,140.39,74.66,44.23,52.13,976.72
4/9/19 10:00 PM,189.73,140.52,77.52,44.11,52.63,"1,041.57"
4/9/19 9:00 PM,190.55,137.21,63.6,44,52.63,"1,101.30"
4/9/19 8:00 PM,190.52,139.79,65.33,43.95,52.66,"1,223.57"
4/9/19 7:00 PM,184.21,136.25,65.32,44.16,53.38,"1,400.34"
4/9/19 6:00 PM,181.46,139.16,60.38,44.3,53.64,"1,511.27"
4/9/19 5:00 PM,183.82,141.64,54.09,44.34,53.94,"1,531.30"
4/9/19 4:00 PM,183.77,144.19,59.24,44.12,53.94,"1,563.86"
4/9/19 3:00 PM,183.13,139.32,54.71,44.15,53.89,"1,650.32"
4/9/19 2:00 PM,184.36,142.93,54.46,44.66,53.99,"1,772.26"
4/9/19 1:00 PM,182.56,141.05,58.96,46.19,54.14,"1,808.85"
4/9/19 12:00 PM,185.4,138.74,46.88,45.67,54.14,"1,766.87"
4/9/19 11:00 AM,190.4,139.27,58.5,44.68,53.6,"1,614.24"
4/9/19 10:00 AM,189.75,142.24,71.04,44.18,53.13,"1,424.30"
4/9/19 9:00 AM,190.02,141.48,78.15,44.31,52.85,"1,237.52"
4/9/19 8:00 AM,189.89,137.8,89.66,44.19,52.63,"1,026.76"
4/9/19 7:00 AM,184.11,128.34,75.9,43.81,52.44,999.31
4/9/19 6:00 AM,181.01,131.1,57.93,43.92,52.63,975.94
4/9/19 5:00 AM,183.44,133.8,49.22,43.92,52.75,970.81
4/9/19 4:00 AM,184.2,133.35,44.78,43.92,52.63,878.9
4/9/19 3:00 AM,183.36,132.5,48.02,44.02,52.63,960.27
4/9/19 2:00 AM,183.34,132.12,47.51,43.98,52.63,987.69
4/9/19 1:00 AM,182.11,128.82,48.25,43.98,52.81,"1,123.56"
4/9/19 12:00 AM,182.13,135.28,56.99,43.93,53.37,"1,357.01"
4/8/19 11:00 PM,181.38,138.12,61.64,44.19,53.62,"1,448.91"
4/8/19 10:00 PM,180.71,137.62,61.7,44.5,53.62,"1,525.00"
4/8/19 9:00 PM,183.2,137.95,52.44,44.56,53.64,"1,515.90"
4/8/19 8:00 PM,184.32,142.77,56.64,44.25,53.81,"1,623.68"
4/8/19 7:00 PM,184.9,141.69,52.38,44.46,54.14,"1,707.69"
4/8/19 6:00 PM,189.3,144.35,52.99,44.46,54.14,"1,684.67"
4/8/19 5:00 PM,188.79,148.52,59.45,44.46,54.14,"1,718.65"
4/8/19 4:00 PM,183.28,145.28,61.23,44.46,54.61,"1,710.81"
4/8/19 3:00 PM,189.1,142.33,45.26,44.46,54.59,"1,774.92"
4/8/19 2:00 PM,189.18,146.81,57.79,44.24,54.14,"1,737.77"
4/8/19 1:00 PM,183.76,143.51,57.92,45.41,55.01,"1,930.13"
4/8/19 12:00 PM,188.64,139.78,51.41,45.55,54.66,"1,637.97"
4/8/19 11:00 AM,189.7,142.15,65.21,45.61,54.38,"1,434.47"
4/8/19 10:00 AM,184.65,138.73,64.24,44.36,53.43,"1,252.15"
4/8/19 9:00 AM,189.32,138.43,70.84,43.95,53.01,"1,049.58"
4/8/19 8:00 AM,190.07,139.3,87.58,45.47,51.94,868.63
4/8/19 7:00 AM,189,130.77,78.26,43.63,51.58,766
4/8/19 6:00 AM,190.42,134.14,64.79,43.63,52.05,763.11
4/8/19 5:00 AM,187.09,140.58,67.92,43.72,51.91,762.88
4/8/19 4:00 AM,183.01,142.19,59.97,43.63,51.64,719.83
4/8/19 3:00 AM,182.43,139.2,55.69,43.58,52,731.83
4/8/19 2:00 AM,183.42,137.11,50.46,43.57,52.01,757.32
4/8/19 1:00 AM,183.38,132.9,56.09,43.57,52.13,852.16
4/8/19 12:00 AM,189.95,135.98,58.78,43.35,52.57,"1,032.59"
4/7/19 11:00 PM,186.92,137.17,67.37,43.63,52.57,"1,098.73"
4/7/19 10:00 PM,184.16,130.04,57.78,43.59,52.86,"1,129.56"
4/7/19 9:00 PM,190.24,131.13,58.34,43.63,53.08,"1,208.25"
4/7/19 8:00 PM,188.47,135.92,65,43.64,53.08,"1,288.27"
4/7/19 7:00 PM,181.99,137.15,58.8,44.18,53.43,"1,407.65"
4/7/19 6:00 PM,182.66,131.77,49.81,43.77,53.6,"1,551.49"
4/7/19 5:00 PM,181.52,132.58,53.17,44.1,53.47,"1,646.45"
4/7/19 4:00 PM,184,134.56,46.54,46.02,54.3,"1,835.44"
4/7/19 3:00 PM,183.86,136.96,48.21,45.29,54.06,"1,683.83"
4/7/19 2:00 PM,184.31,136.3,50.14,44.04,53.57,"1,442.21"
4/7/19 1:00 PM,189.66,140.49,59.19,43.9,53.08,"1,299.60"
4/7/19 12:00 PM,190.16,139.36,75.54,43.93,53.08,"1,257.53"
4/7/19 11:00 AM,189.38,135.1,81.21,43.85,52.67,"1,067.33"
4/7/19 10:00 AM,190.17,138.95,75.46,43.73,52.07,891.91
4/7/19 9:00 AM,188.99,139.82,82.45,43.82,51.49,792.64
4/7/19 8:00 AM,190.03,135.89,78.35,43.74,50.92,665.82
4/7/19 7:00 AM,189.2,136.87,83.31,43.74,50.85,622.12
4/7/19 6:00 AM,189.39,137.31,79.03,43.74,51.13,619.07
4/7/19 5:00 AM,189.87,137.92,71.61,44.08,50.74,604.27
4/7/19 4:00 AM,189.77,138.65,72.69,43.43,50.79,533.23
4/7/19 3:00 AM,182.21,142.53,65.25,43.74,51.34,574.15
4/7/19 2:00 AM,182.91,140.45,57.13,43.78,50.93,604.29
4/7/19 1:00 AM,190.59,138.48,56.56,43.81,51.23,670.37
4/7/19 12:00 AM,189.8,138.52,63.94,43.77,51.68,806.3
4/6/19 11:00 PM,189.75,134.34,65.88,43.73,51.85,868.98
4/6/19 10:00 PM,190,137.63,77.08,43.84,51.85,925.64
4/6/19 9:00 PM,190.06,135.55,64.63,43.6,51.64,953.72
4/6/19 8:00 PM,188.79,138.18,83.92,43.24,51.74,968.2
4/6/19 7:00 PM,185.47,136.26,71.46,43.54,52.36,"1,063.01"
4/6/19 6:00 PM,180.36,134.02,61.17,43.39,52.36,"1,143.72"
4/6/19 5:00 PM,182.37,135.71,60.35,43.39,52.47,"1,157.81"
4/6/19 4:00 PM,181.47,133.96,54.87,43.39,52.78,"1,187.00"
4/6/19 3:00 PM,183.36,134.86,52.71,43.66,52.82,"1,235.07"
4/6/19 2:00 PM,181.07,136.74,57.7,43.9,52.86,"1,222.55"
4/6/19 1:00 PM,187.73,137.32,61.26,43.98,52.86,"1,158.83"
4/6/19 12:00 PM,190.48,141.17,76.96,43.76,52.34,"1,060.50"
4/6/19 11:00 AM,188.43,139.53,91.91,43.56,51.85,961.37
4/6/19 10:00 AM,189.83,142.8,86,43.87,51.48,808.1
4/6/19 9:00 AM,190.45,140.47,88.33,44.04,51.04,678.59
4/6/19 8:00 AM,189.09,132.2,80.9,44.04,50.36,633.93
4/6/19 7:00 AM,189.58,131.13,77.63,43.67,50.44,600.71
4/6/19 6:00 AM,189.27,131.07,80.44,44.13,50.77,611.65
4/6/19 5:00 AM,183.23,131.29,67.26,43.96,50.36,572.82
4/6/19 4:00 AM,179.63,132.74,62.6,43.93,50.05,497.59
4/6/19 3:00 AM,180.41,134.89,60.62,43.63,50.05,513.36
4/6/19 2:00 AM,180.19,135.26,60.03,43.5,50.05,518.77
4/6/19 1:00 AM,189.59,130.39,60.27,43.28,50.77,584.42
4/6/19 12:00 AM,189.73,130.85,67.31,43.9,51.06,713.58
4/5/19 11:00 PM,190.42,132.58,66.73,43.59,51.46,787.11
4/5/19 10:00 PM,189.14,133.44,74.39,43.59,51.16,790.46
4/5/19 9:00 PM,190.05,135.59,72.27,43.61,51.12,808.22
4/5/19 8:00 PM,189.83,138.37,70.38,43.68,51.51,853.75
4/5/19 7:00 PM,190.68,142.57,81.6,43.68,51.79,928.05
4/5/19 6:00 PM,190,142.85,67.86,43.68,51.74,976.98
4/5/19 5:00 PM,190.21,142.13,69.37,43.68,52.07,966.48
4/5/19 4:00 PM,188.44,141.37,68.79,43.68,52.07,"1,025.79"
4/5/19 3:00 PM,183.65,134.7,57.64,43.68,52.27,"1,032.87"
4/5/19 2:00 PM,190.73,139.2,58.97,43.68,52.17,"1,035.33"
4/5/19 1:00 PM,189.61,142.7,66.08,43.68,52.07,"1,024.27"
4/5/19 12:00 PM,189.66,139.25,74.01,43.42,52.07,957.36
4/5/19 11:00 AM,189.96,141.46,89.28,43.75,51.79,920.88
4/5/19 10:00 AM,189.56,139.41,91.72,43.6,51.68,792.83
4/5/19 9:00 AM,189.29,138.69,92.44,44.16,50.72,653.59
4/5/19 8:00 AM,189.68,140.01,102.93,43.85,50.07,550.68
4/5/19 7:00 AM,187.31,132.37,107.61,44.01,50.07,505.59
4/5/19 6:00 AM,189.21,129.11,88.83,43.74,50.1,502.39
4/5/19 5:00 AM,182.48,131.62,69.81,44.21,50,511.37
4/5/19 4:00 AM,181.85,134.07,56.89,43.5,50.07,459.69
4/5/19 3:00 AM,181.27,134.35,57.86,43.7,50.21,514.47
4/5/19 2:00 AM,181.24,135.65,57.11,43.65,50.25,521.03
4/5/19 1:00 AM,188.98,133.25,60.43,43.83,50.41,557.22
4/5/19 12:00 AM,189.86,135.18,66.61,43.77,51.04,659.53
4/4/19 11:00 PM,189.54,138.09,80.39,43.77,51.08,694.32
4/4/19 10:00 PM,190.27,141.76,84.71,43.77,51.08,699.56
4/4/19 9:00 PM,189.55,141.26,73.81,43.77,51.08,729.04
4/4/19 8:00 PM,190.06,137.32,78.13,43.77,51.08,774.85
4/4/19 7:00 PM,190.85,139.16,73.34,43.77,51.35,820.72
4/4/19 6:00 PM,189.16,141.7,70.54,43.72,51.87,879.78
4/4/19 5:00 PM,190.32,139.85,75.16,43.89,51.86,950.39
4/4/19 4:00 PM,185.3,139.91,64.91,43.82,52.05,"1,073.87"
4/4/19 3:00 PM,186.3,135.21,53.94,43.93,52.05,"1,065.90"
4/4/19 2:00 PM,190.58,140.17,62.05,43.57,52.05,"1,006.83"
4/4/19 1:00 PM,189.25,139.6,73.68,43.85,51.57,963.15
4/4/19 12:00 PM,189.43,135.3,76.41,43.44,51.04,863.96
4/4/19 11:00 AM,189.72,137.48,85.71,43.61,51.04,830.51
4/4/19 10:00 AM,189.39,140.72,95.94,44,51.04,744.04
4/4/19 9:00 AM,188.2,140.38,103.77,43.69,51.41,673.92
4/4/19 8:00 AM,189.59,141.6,101.26,44.88,51.28,669.48
4/4/19 7:00 AM,188.37,135.94,100.63,44.38,51.22,640.04
4/4/19 6:00 AM,188.93,135.21,86.85,44.64,51.24,630.61
4/4/19 5:00 AM,190.53,135.08,69.04,44.65,50.98,577.52
4/4/19 4:00 AM,186.32,136.93,65.78,44.35,50.72,514.37
4/4/19 3:00 AM,180.97,139.64,63.06,44.15,51.22,534.93
4/4/19 2:00 AM,184.89,138.83,56.71,44.61,51.22,579.01
4/4/19 1:00 AM,189.47,135.23,61.26,44.31,51.01,652.36
4/4/19 12:00 AM,189.8,135.43,69.97,44.24,51.73,766.85
4/3/19 11:00 PM,189.82,137.95,76.44,44.42,51.78,828.58
4/3/19 10:00 PM,189.72,141.58,86.17,44.22,51.63,846.20
4/3/19 9:00 PM,190.19,140.46,75.42,44.19,51.85,876.08
4/3/19 8:00 PM,190.95,138.6,70.79,44.19,51.99,930.84
4/3/19 7:00 PM,184.39,136.57,60.19,44.03,52.36,"1,061.62"
4/3/19 6:00 PM,190.78,140.99,58.63,44.22,52.86,"1,143.99"
4/3/19 5:00 PM,189.57,142.59,65.51,44.34,52.86,"1,217.98"
4/3/19 4:00 PM,181.52,138.36,62.25,44.74,52.86,"1,214.16"
4/3/19 3:00 PM,181.09,138.65,61.88,44.37,52.86,"1,127.44"
4/3/19 2:00 PM,181.03,137.9,60.66,44.32,52.67,"1,049.55"
4/3/19 1:00 PM,187.57,139.91,63.47,44.4,52.46,"1,023.14"
4/3/19 12:00 PM,189.63,136.99,74.8,44.62,52.3,918.37
4/3/19 11:00 AM,189.47,142.65,89.49,44.34,52.25,873.35
4/3/19 10:00 AM,189.47,139.52,93.46,44.34,51.94,849.68
4/3/19 9:00 AM,189.28,137.76,91.15,44.36,51.52,791.29
4/3/19 8:00 AM,189.94,137.41,93.13,44.59,51.23,710.1
4/3/19 7:00 AM,188.26,131.27,90.73,44.4,51.27,658.78
4/3/19 6:00 AM,188.6,133.37,74.3,44.4,51.36,663
4/3/19 5:00 AM,181.51,138.05,61.68,44.42,51.33,641.71
4/3/19 4:00 AM,181.02,137.41,60.9,44.61,51.16,582.94
4/3/19 3:00 AM,183.12,141.43,59.5,44.29,51.65,602.82
4/3/19 2:00 AM,182.69,135.71,49.69,44.45,51.8,656.98
4/3/19 1:00 AM,187.92,131.39,50.51,44.31,51.81,743.2
4/3/19 12:00 AM,190.87,133.23,59.52,44.29,52.3,888.65
4/2/19 11:00 PM,189.98,141.88,67.92,44.29,52.3,941.65
4/2/19 10:00 PM,189.99,142.59,73.16,44.29,51.95,923.54
4/2/19 9:00 PM,190.37,137.94,71.84,44.29,51.84,903.36
4/2/19 8:00 PM,188.57,134.61,64.51,44.21,52.01,991.67
4/2/19 7:00 PM,183.35,139.1,56.67,44.25,52.72,"1,203.54"
4/2/19 6:00 PM,182.85,138.15,53.5,44.35,53.18,"1,353.15"
4/2/19 5:00 PM,183.08,142.05,57.74,44.35,52.95,"1,402.64"
4/2/19 4:00 PM,182.8,140.44,56.75,44.35,53.31,"1,445.11"
4/2/19 3:00 PM,182.78,137.16,53.9,44.35,53.31,"1,499.90"
4/2/19 2:00 PM,184.85,139.42,51.54,44.35,53.31,"1,453.51"
4/2/19 1:00 PM,185,135.78,56.77,44.35,52.91,"1,362.95"
4/2/19 12:00 PM,185.35,135.41,52.06,44.35,52.81,"1,287.85"
4/2/19 11:00 AM,189.93,140.32,64.33,44.58,52.78,"1,237.26"
4/2/19 10:00 AM,190,136.29,71.48,44.24,52.57,"1,128.22"
4/2/19 9:00 AM,189.01,135.24,79.92,44.69,51.98,947.38
4/2/19 8:00 AM,190.05,134.97,82.51,44.55,51.69,836.6
4/2/19 7:00 AM,184.19,130.67,83.4,44.19,51.94,849.93
4/2/19 6:00 AM,181.42,136.13,60.3,44.29,52.2,888.46
4/2/19 5:00 AM,183.04,136.1,51.53,44.68,52.08,881.24
4/2/19 4:00 AM,183.72,137.45,51.56,44.4,51.79,782.48
4/2/19 3:00 AM,184.27,140.28,51.33,44.19,52.2,804.71
4/2/19 2:00 AM,185.07,141.99,50.59,44.29,52.2,838.64
4/2/19 1:00 AM,182.54,134.66,51.4,44.38,52.29,929.99
4/2/19 12:00 AM,180.74,131.24,54.19,44.22,52.7,"1,081.87"
4/1/19 11:00 PM,189.09,138.61,60.42,44.42,53.04,"1,172.77"
4/1/19 10:00 PM,187.36,141.08,61.74,44.42,53.2,"1,206.08"
4/1/19 9:00 PM,190.02,139.7,56.92,44.4,53.21,"1,252.17"
4/1/19 8:00 PM,183.07,142.43,60.81,44.53,53.72,"1,402.54"
4/1/19 7:00 PM,184.97,144.76,58.52,44.55,53.71,"1,464.64"
4/1/19 6:00 PM,192.24,149.79,55.93,44.13,53.73,"1,599.83"
4/1/19 5:00 PM,190.72,146.87,59.46,44.11,53.82,"1,663.61"
4/1/19 4:00 PM,187.04,143.54,66.01,43.85,54.21,"1,617.63"
4/1/19 3:00 PM,185.53,143.11,47.78,44.13,53.76,"1,665.06"
4/1/19 2:00 PM,184.7,143.29,52.04,45.81,54.87,"1,839.99"
4/1/19 1:00 PM,190.44,140.26,51.38,44.84,53.99,"1,589.71"
4/1/19 12:00 PM,191.14,141.65,59.75,44.44,53.71,"1,435.32"
4/1/19 11:00 AM,190.09,143.47,62.98,44.61,53.71,"1,302.58"
4/1/19 10:00 AM,189.83,136.74,65.51,44.33,53.07,"1,097.04"
4/1/19 9:00 AM,189.93,136.41,71.59,44.38,52.72,964.86
4/1/19 8:00 AM,190.08,138.22,80.66,45.75,52.81,859.23
4/1/19 7:00 AM,188.75,135,90.06,45.44,52.9,828.29
4/1/19 6:00 AM,185.43,140.33,70.61,45.27,52.59,832.67
4/1/19 5:00 AM,182.47,143.58,62.73,45.33,52.77,856.96
4/1/19 4:00 AM,183.12,143.49,59.41,45.46,52.06,784.82
4/1/19 3:00 AM,183.7,145.83,57.98,45.29,52.43,808.59
4/1/19 2:00 AM,186.1,144.68,54.3,45.35,53.07,875.76
4/1/19 1:00 AM,190.46,137.21,59.14,45.31,52.79,939.58
4/1/19 12:00 AM,188.93,136.7,69.02,45.12,53.34,"1,058.52"
3/31/19 11:00 PM,187.11,136.81,70.23,45.12,53.73,"1,148.11"
3/31/19 10:00 PM,181.53,137.39,59.15,45.28,53.58,"1,190.97"
3/31/19 9:00 PM,182.31,138.77,60.12,45.3,53.57,"1,230.05"
3/31/19 8:00 PM,190.22,138.56,61.72,45.3,54.07,"1,278.62"
3/31/19 7:00 PM,186.03,143.03,67.81,45.3,54.07,"1,415.28"
3/31/19 6:00 PM,181.75,137.9,58.95,45.3,54.46,"1,591.07"
3/31/19 5:00 PM,183.73,135.23,50,45.3,54.5,"1,649.55"
3/31/19 4:00 PM,185.29,139.04,45.53,45.3,54.5,"1,703.42"
3/31/19 3:00 PM,184.42,139.35,50.41,45.3,54.5,"1,703.98"
3/31/19 2:00 PM,184.28,142.02,55.92,45.3,54.5,"1,626.08"
3/31/19 1:00 PM,189.61,141.06,61.09,45.12,54.29,"1,528.80"
3/31/19 12:00 PM,189.92,140.79,76.37,45.07,54.07,"1,428.15"
3/31/19 11:00 AM,190.02,139.44,81.92,45.07,53.88,"1,269.14"
3/31/19 10:00 AM,189.61,139.13,76.29,45.07,53.36,"1,067.96"
3/31/19 9:00 AM,189.72,140.59,79.26,45.28,52.36,882.14
3/31/19 8:00 AM,189.52,137.49,76.92,45.05,50.28,690.94
3/31/19 7:00 AM,189.46,136.43,77.63,45.07,50.04,667.57
3/31/19 6:00 AM,191.21,140.94,77.2,45.13,50.34,665.39
3/31/19 5:00 AM,189.74,139.64,67.68,45.23,50.43,693.18
3/31/19 4:00 AM,190.82,139.55,64.61,45.1,50.22,641.09
3/31/19 3:00 AM,185.32,137.83,65.66,45.12,50.66,680.63
3/31/19 2:00 AM,180.87,139,64.01,45.22,50.91,712.87
3/31/19 1:00 AM,179.86,136.06,64.46,45.12,52.09,807.2
3/31/19 12:00 AM,181.04,134.83,61.83,45.12,53.09,972.02
3/30/19 11:00 PM,190.51,133.29,62.19,45.12,53.37,"1,056.24"
3/30/19 10:00 PM,179,132.67,64.71,45.12,53.37,"1,098.58"
3/30/19 9:00 PM,182.07,133.07,57.53,45.12,53.63,"1,152.14"
3/30/19 8:00 PM,190.76,133.99,64.88,45.12,53.87,"1,251.93"
3/30/19 7:00 PM,183.59,138.14,66.23,45.18,54.08,"1,355.28"
3/30/19 6:00 PM,183.03,136,54.57,45.23,54.25,"1,468.37"
3/30/19 5:00 PM,182.69,136.74,53.1,45.23,54.25,"1,501.55"
3/30/19 4:00 PM,182.73,134.39,51.45,45.23,54.25,"1,514.96"
3/30/19 3:00 PM,183.7,138.84,50.24,45.23,54.25,"1,491.02"
3/30/19 2:00 PM,184,139.45,52.6,45.23,54.25,"1,443.23"
3/30/19 1:00 PM,189.53,142.59,60.9,45.23,53.94,"1,317.05"
3/30/19 12:00 PM,190.14,143,80.66,45.23,53.71,"1,216.11"
3/30/19 11:00 AM,189.47,141.07,96.14,45.23,53.24,"1,075.56"
3/30/19 10:00 AM,189.44,139.29,95.5,45.26,52.58,889.18
3/30/19 9:00 AM,188.98,141.62,105.31,45.24,49.95,681.29
3/30/19 8:00 AM,188.19,137.24,104.57,44.91,48.33,514.18
3/30/19 7:00 AM,188.88,135.96,96.53,45.07,48.29,487.6
3/30/19 6:00 AM,189,137.54,92.82,45.1,48.76,492.17
3/30/19 5:00 AM,189.72,141.91,85.85,44.93,48.71,498.89
3/30/19 4:00 AM,190.08,142.58,74.17,45.07,48.71,482.49
3/30/19 3:00 AM,189.67,142.71,74.09,45.07,49.25,526.25
3/30/19 2:00 AM,190.58,144.28,66.41,45.07,49.43,554.17
3/30/19 1:00 AM,189.47,141.43,70.47,44.97,49.74,600.78
3/30/19 12:00 AM,189.59,136.73,78.26,45.36,51.24,730.92
3/29/19 11:00 PM,189.59,137.67,84.81,45.52,52.42,822.87
3/29/19 10:00 PM,189.5,138.9,79.96,45.12,52.38,827.94
3/29/19 9:00 PM,189.39,137.95,79.4,45.07,52.75,931.15
3/29/19 8:00 PM,188.21,140.65,77.73,45.07,52.75,982.44
3/29/19 7:00 PM,189.01,143.95,67.47,45.07,53.19,"1,102.45"
3/29/19 6:00 PM,191.06,144.58,66.52,45.07,53.26,"1,137.61"
3/29/19 5:00 PM,189.53,146.89,70,45.07,53.26,"1,156.75"
3/29/19 4:00 PM,189.64,138.52,69.87,45.04,53.29,"1,174.98"
3/29/19 3:00 PM,189.92,133.6,70.16,44.98,53.37,"1,210.84"
3/29/19 2:00 PM,188.05,132.31,76.8,44.98,53.37,"1,181.01"
3/29/19 1:00 PM,172.9,134.41,80.28,45.71,53.32,"1,193.71"
3/29/19 12:00 PM,171.67,132.3,87.77,44.2,52.36,"1,004.34"
3/29/19 11:00 AM,175.39,135.01,103.23,43.88,52.5,864.05
3/29/19 10:00 AM,176.68,133.61,124.72,44.86,51.58,700.09
3/29/19 9:00 AM,175.23,131.98,130.74,44.47,50.55,571.44
3/29/19 8:00 AM,174.83,129.44,135.27,44.33,50.04,488.09
3/29/19 7:00 AM,166.73,125.68,125.65,44.18,49.87,452.13
3/29/19 6:00 AM,167.64,126.23,107.98,44.26,50.04,442.77
3/29/19 5:00 AM,171.96,128.94,87.98,44.02,49.68,423.04
3/29/19 4:00 AM,173.36,129.76,75.51,43.85,50.2,439.41
3/29/19 3:00 AM,174.03,129.57,71.38,44.08,50.43,465.94
3/29/19 2:00 AM,174.4,130.36,68.15,43.91,50.43,496.78
3/29/19 1:00 AM,171.25,126.42,72.71,43.95,50.67,557.41
3/29/19 12:00 AM,172,127.89,82.09,43.99,51.21,676.24
3/28/19 11:00 PM,171.06,131.88,93.16,44.35,51.44,718.19
3/28/19 10:00 PM,171.43,132.02,96.95,44.28,51.44,757.53
3/28/19 9:00 PM,171.51,132.22,87.44,44.13,51.39,771.23
3/28/19 8:00 PM,173.03,131.37,86.13,44.09,51.65,861.57
3/28/19 7:00 PM,173.73,135.21,79.04,44.29,52.29,971.26
3/28/19 6:00 PM,173.59,134.66,82.9,44.29,52.39,"1,003.77"
3/28/19 5:00 PM,175.37,136.07,73.53,44.29,52.65,"1,032.03"
3/28/19 4:00 PM,174.85,137,80.8,44.29,52.44,"1,029.29"
3/28/19 3:00 PM,174.54,136.89,72.3,43.89,52.48,"1,014.77"
3/28/19 2:00 PM,174.47,129.84,66.25,44.31,52.85,"1,038.31"
3/28/19 1:00 PM,192.95,134.11,83.69,44.31,52.68,"1,030.69"
3/28/19 12:00 PM,163.2,138.9,151.12,44.4,53.07,"1,115.21"
3/28/19 11:00 AM,189.88,143.84,98.58,44.33,52.05,891.17
3/28/19 10:00 AM,188.89,141.46,104.56,44.14,51.57,809.97
3/28/19 9:00 AM,187.65,140.98,117.29,44.08,51.55,710.62
3/28/19 8:00 AM,187.43,140.78,118.51,45.38,50.51,581.79
3/28/19 7:00 AM,188.02,139.21,113.22,43.72,50.22,536.01
3/28/19 6:00 AM,187.95,138.84,98.78,43.72,50.91,532.19
3/28/19 5:00 AM,190.12,141.73,87.5,44.01,50.76,533.92
3/28/19 4:00 AM,190.19,141.18,76.09,43.66,50.56,484.99
3/28/19 3:00 AM,189.74,144.44,70.2,43.68,51.03,510.37
3/28/19 2:00 AM,190.86,139.4,64.74,43.82,51.04,547.38
